time,moving from index,moving to index,report
6,246,295,DAY 07/11/2024 - moved 4 animals from property ID 246 (farm) to property ID 295 (farm)
6,272,143,DAY 07/11/2024 - moved 7 animals from property ID 272 (feedlot) to property ID 143 (abbattoir)
6,277,269,DAY 07/11/2024 - moved 10 animals from property ID 277 (saleyard) to property ID 269 (farm)
6,277,291,DAY 07/11/2024 - moved 9 animals from property ID 277 (saleyard) to property ID 291 (saleyard)
6,277,26,DAY 07/11/2024 - moved 9 animals from property ID 277 (saleyard) to property ID 26 (stud farm)
6,280,150,DAY 07/11/2024 - moved 11 animals from property ID 280 (farm) to property ID 150 (trader)
6,283,143,DAY 07/11/2024 - moved 1 animals from property ID 283 (farm) to property ID 143 (abbattoir)
6,290,143,DAY 07/11/2024 - moved 7 animals from property ID 290 (feedlot) to property ID 143 (abbattoir)
6,291,272,DAY 07/11/2024 - moved 3 animals from property ID 291 (saleyard) to property ID 272 (feedlot)
6,291,107,DAY 07/11/2024 - moved 2 animals from property ID 291 (saleyard) to property ID 107 (feedlot)
6,291,107,DAY 07/11/2024 - moved 2 animals from property ID 291 (saleyard) to property ID 107 (feedlot)
6,291,100,DAY 07/11/2024 - moved 2 animals from property ID 291 (saleyard) to property ID 100 (saleyard)
6,299,26,DAY 07/11/2024 - moved 1 animals from property ID 299 (farm) to property ID 26 (stud farm)
7,19,100,DAY 08/11/2024 - moved 7 animals from property ID 19 (farm) to property ID 100 (saleyard)
7,26,150,DAY 08/11/2024 - moved 6 animals from property ID 26 (stud farm) to property ID 150 (trader)
7,26,134,DAY 08/11/2024 - moved 6 animals from property ID 26 (stud farm) to property ID 134 (farm)
7,26,248,DAY 08/11/2024 - moved 7 animals from property ID 26 (stud farm) to property ID 248 (farm)
7,26,212,DAY 08/11/2024 - moved 7 animals from property ID 26 (stud farm) to property ID 212 (trader)
7,26,277,DAY 08/11/2024 - moved 7 animals from property ID 26 (stud farm) to property ID 277 (saleyard)
7,30,100,DAY 08/11/2024 - moved 12 animals from property ID 30 (farm) to property ID 100 (saleyard)
7,100,143,DAY 08/11/2024 - moved 1 animals from property ID 100 (saleyard) to property ID 143 (abbattoir)
7,100,185,DAY 08/11/2024 - moved 2 animals from property ID 100 (saleyard) to property ID 185 (farm)
7,100,84,DAY 08/11/2024 - moved 2 animals from property ID 100 (saleyard) to property ID 84 (farm)
7,100,26,DAY 08/11/2024 - moved 2 animals from property ID 100 (saleyard) to property ID 26 (stud farm)
7,100,26,DAY 08/11/2024 - moved 2 animals from property ID 100 (saleyard) to property ID 26 (stud farm)
7,100,137,DAY 08/11/2024 - moved 2 animals from property ID 100 (saleyard) to property ID 137 (trader)
7,104,143,DAY 08/11/2024 - moved 7 animals from property ID 104 (farm) to property ID 143 (abbattoir)
7,131,98,DAY 08/11/2024 - moved 1 animals from property ID 131 (farm) to property ID 98 (farm)
7,135,143,DAY 08/11/2024 - moved 8 animals from property ID 135 (farm) to property ID 143 (abbattoir)
7,139,234,DAY 08/11/2024 - moved 17 animals from property ID 139 (saleyard) to property ID 234 (farm)
